1 468.600006 5.400000
1 479.399994 5.400000
1 587.400024 5.400000
1 1483.800049 5.400000
1 1494.599976 5.400000
1 425.399994 16.200001
1 436.200012 16.200001
1 447.000000 16.200001
1 457.799988 16.200001
1 468.600006 16.200001
1 479.399994 16.200001
1 490.200012 16.200001
1 501.000000 16.200001
1 511.799988 16.200001
1 587.400024 16.200001
1 706.200012 16.200001
1 792.599976 16.200001
1 1483.800049 16.200001
1 1494.599976 16.200001
1 587.400024 27.000000
1 587.400024 37.799999
1 846.599976 37.799999
1 587.400024 48.600002
1 760.200012 48.600002
1 846.599976 48.600002
1 587.400024 59.400002
1 425.399994 70.200005
1 760.200012 70.200005
1 792.599976 70.200005
1 522.599976 91.800003
1 565.799988 91.800003
1 835.800049 113.400002
1 911.400024 113.400002
1 706.200012 124.200005
1 1105.800049 124.200005
1 425.399994 145.800003
1 814.200012 145.800003
1 868.200012 145.800003
1 1257.000000 145.800003
1 501.000000 167.400009
1 533.400024 167.400009
1 922.200012 167.400009
1 922.200012 178.199997
1 1267.800049 178.199997
1 619.799988 189.000000
1 922.200012 199.800003
1 1116.600098 199.800003
1 781.800049 221.400009
1 835.800049 221.400009
1 954.600037 232.199997
1 1041.000000 232.199997
2 1375.800049 232.199997
1 533.400024 243.000000
1 1041.000000 243.000000
1 706.200012 253.800003
1 652.200012 264.600006
1 684.599976 264.600006
1 814.200012 264.600006
1 1041.000000 264.600006
1 1246.199951 264.600006
1 544.200012 275.399994
1 695.400024 275.399994
1 749.400024 275.399994
1 1127.400024 275.399994
1 1203.000000 275.399994
1 814.200012 286.200012
1 1073.400024 286.200012
1 1105.800049 286.200012
2 1354.199951 286.200012
1 479.399994 297.000000
1 749.400024 297.000000
1 760.200012 297.000000
1 987.000000 297.000000
1 1019.400024 297.000000
1 1073.400024 297.000000
1 1257.000000 297.000000
2 1429.800049 307.800018
1 501.000000 318.600006
1 533.400024 318.600006
1 598.200012 318.600006
1 609.000000 318.600006
1 619.799988 318.600006
1 630.599976 318.600006
1 641.400024 318.600006
1 781.800049 318.600006
1 814.200012 318.600006
1 1181.400024 318.600006
1 447.000000 329.399994
1 641.400024 329.399994
1 997.799988 329.399994
1 1257.000000 340.200012
1 576.599976 351.000000
1 598.200012 351.000000
2 1354.199951 351.000000
1 468.600006 361.800018
1 695.400024 361.800018
4 922.200012 361.800018
4 933.000000 361.800018
4 911.400024 372.600006
4 922.200012 372.600006
4 933.000000 372.600006
1 1041.000000 372.600006
1 1235.400024 372.600006
1 533.400024 383.399994
1 749.400024 383.399994
1 760.200012 383.399994
1 803.400024 383.399994
4 922.200012 383.399994
1 997.799988 383.399994
1 814.200012 394.200012
1 1095.000000 394.200012
1 1203.000000 394.200012
1 760.200012 405.000000
1 1159.800049 405.000000
2 1397.400024 405.000000
1 501.000000 415.800018
1 641.400024 415.800018
1 695.400024 415.800018
1 781.800049 415.800018
1 814.200012 415.800018
1 846.599976 415.800018
4 868.200012 415.800018
1 922.200012 415.800018
1 1073.400024 415.800018
1 544.200012 426.600006
4 965.400024 426.600006
4 976.200012 426.600006
4 987.000000 426.600006
4 997.799988 426.600006
1 619.799988 437.399994
1 652.200012 437.399994
1 684.599976 437.399994
1 760.200012 437.399994
1 792.599976 437.399994
1 803.400024 437.399994
4 965.400024 437.399994
4 976.200012 437.399994
4 987.000000 437.399994
4 997.799988 437.399994
1 1051.800049 437.399994
1 576.599976 448.200012
1 738.599976 448.200012
4 857.400024 448.200012
1 943.799988 448.200012
4 965.400024 448.200012
4 976.200012 448.200012
4 987.000000 448.200012
4 997.799988 448.200012
2 1008.600037 448.200012
1 501.000000 459.000000
1 587.400024 459.000000
2 781.800049 459.000000
2 803.400024 459.000000
1 868.200012 459.000000
1 922.200012 459.000000
1 1105.800049 459.000000
1 1159.800049 459.000000
2 695.400024 469.800018
2 706.200012 469.800018
2 727.800049 469.800018
2 738.599976 469.800018
2 749.400024 469.800018
1 501.000000 480.600006
2 771.000000 480.600006
1 781.800049 480.600006
1 792.599976 480.600006
1 803.400024 480.600006
1 814.200012 480.600006
1 835.800049 480.600006
1 533.400024 491.399994
1 641.400024 491.399994
1 771.000000 491.399994
2 781.800049 491.399994
2 792.599976 491.399994
2 803.400024 491.399994
2 1419.000000 491.399994
1 425.399994 502.200012
1 501.000000 502.200012
1 576.599976 502.200012
1 652.200012 502.200012
1 673.799988 502.200012
1 684.599976 502.200012
2 771.000000 502.200012
2 781.800049 502.200012
2 792.599976 502.200012
2 803.400024 502.200012
4 814.200012 502.200012
1 1051.800049 502.200012
1 673.799988 513.000000
2 771.000000 513.000000
2 781.800049 513.000000
2 792.599976 513.000000
2 803.400024 513.000000
1 965.400024 513.000000
1 987.000000 513.000000
1 587.400024 523.799988
1 619.799988 523.799988
1 673.799988 523.799988
1 684.599976 523.799988
2 695.400024 523.799988
2 717.000000 523.799988
2 749.400024 523.799988
1 760.200012 523.799988
2 771.000000 523.799988
1 792.599976 523.799988
1 803.400024 523.799988
1 814.200012 523.799988
1 868.200012 523.799988
1 922.200012 523.799988
1 1149.000000 523.799988
1 1257.000000 523.799988
1 479.399994 534.600037
1 652.200012 534.600037
2 695.400024 534.600037
2 706.200012 534.600037
2 717.000000 534.600037
2 727.800049 534.600037
1 771.000000 534.600037
1 781.800049 534.600037
2 792.599976 534.600037
1 803.400024 534.600037
1 501.000000 545.400024
1 533.400024 545.400024
1 587.400024 545.400024
1 598.200012 545.400024
2 695.400024 545.400024
2 706.200012 545.400024
2 717.000000 545.400024
2 727.800049 545.400024
2 760.200012 545.400024
1 781.800049 545.400024
1 792.599976 545.400024
1 803.400024 545.400024
1 846.599976 545.400024
1 1073.400024 545.400024
1 1084.199951 545.400024
1 1095.000000 545.400024
1 1192.199951 545.400024
1 1267.800049 545.400024
1 1321.800049 545.400024
2 1397.400024 545.400024
1 738.599976 567.000000
1 760.200012 567.000000
1 835.800049 567.000000
1 900.599976 567.000000
2 954.600037 567.000000
1 673.799988 577.799988
1 706.200012 577.799988
1 760.200012 577.799988
1 846.599976 577.799988
2 954.600037 577.799988
2 965.400024 577.799988
1 468.600006 588.600037
1 673.799988 588.600037
1 706.200012 588.600037
2 738.599976 588.600037
1 792.599976 588.600037
1 803.400024 588.600037
1 868.200012 588.600037
1 922.200012 588.600037
1 965.400024 588.600037
1 997.799988 588.600037
1 1019.400024 588.600037
1 1030.199951 588.600037
1 1051.800049 588.600037
1 1084.199951 588.600037
1 1127.400024 588.600037
1 1138.199951 588.600037
1 1159.800049 588.600037
2 1375.800049 588.600037
1 425.399994 599.400024
1 501.000000 599.400024
1 533.400024 599.400024
1 706.200012 599.400024
1 760.200012 599.400024
1 781.800049 599.400024
1 803.400024 599.400024
1 814.200012 599.400024
2 868.200012 599.400024
1 1019.400024 599.400024
1 457.799988 610.200012
2 868.200012 610.200012
1 479.399994 621.000000
1 641.400024 621.000000
1 738.599976 621.000000
2 857.400024 621.000000
1 1008.600037 621.000000
1 457.799988 631.799988
1 587.400024 631.799988
1 652.200012 631.799988
